user_id,phone,age,gender,city,registration_date,tenure_months,plan_type,plan_name,monthly_spend_usd,data_quota_gb,data_usage_gb,data_usage_pct,voice_minutes,sms_sent,app_logins_last_30d,days_since_last_topup,complaints_last_90d,support_tickets,nps_score,avg_speed_mbps,dropped_calls_last_30d,device_brand,churn_probability,churned
USR000154,+62853-2499-****,46,F,Denpasar,2022-12-27,40,prepaid,daily_5gb,1.3,5,0.14,2.8,84,22,14,0,0,0,3,42.3,5,Samsung,0.586,1
USR000155,+62822-4957-****,46,M,Jakarta,2024-11-21,17,prepaid,daily_5gb,1.3,5,3.2,64.0,65,29,5,1,1,0,5,40.7,1,Infinix,0.08,0
USR000156,+62813-1920-****,45,M,Jakarta,2024-09-15,19,prepaid,daily_5gb,1.3,5,1.57,31.4,120,29,14,5,0,1,6,31.8,1,Xiaomi,0.152,0
USR000157,+62851-7106-****,23,M,Jakarta,2026-02-09,2,prepaid,mini_1gb,0.7,1,0.63,63.4,174,0,13,3,0,0,6,40.8,1,Samsung,0.2,0
USR000158,+62812-4715-****,23,F,Jakarta,2023-12-20,28,prepaid,daily_5gb,1.3,5,2.62,52.4,140,2,7,1,0,1,6,22.3,4,Xiaomi,0.143,0
USR000159,+62821-1421-****,54,F,Makassar,2020-10-23,67,postpaid,starter,10.0,15,8.23,54.9,194,0,11,4,1,0,5,18.3,2,Samsung,0.029,0
USR000160,+62821-6506-****,29,M,Jakarta,2026-03-12,1,prepaid,daily_5gb,1.3,5,1.55,30.9,145,11,16,2,0,0,8,30.0,2,Oppo,0.306,0
USR000161,+62812-5056-****,23,F,Surabaya,2020-04-13,73,prepaid,monthly_50gb,13.3,50,42.67,85.3,83,12,12,26,0,0,5,31.1,3,Xiaomi,0.301,0
USR000162,+62813-3031-****,31,M,Bandung,2025-07-01,10,postpaid,premium,60.0,300,188.93,63.0,175,3,11,0,0,1,7,22.0,1,Oppo,0.03,0
USR000163,+62821-7219-****,32,F,Jakarta,2025-12-08,4,prepaid,mini_1gb,0.7,1,0.77,77.3,49,17,7,7,0,1,8,20.4,5,Xiaomi,0.343,1
USR000164,+62821-6014-****,41,M,Bandung,2025-12-18,4,postpaid,premium,60.0,300,125.91,42.0,174,12,14,4,0,1,8,30.1,1,Oppo,0.301,0
USR000165,+62853-3296-****,46,M,Surabaya,2024-08-09,20,prepaid,daily_5gb,1.3,5,5.57,111.4,246,16,9,4,1,1,5,21.0,2,Oppo,0.124,1
USR000166,+62813-9536-****,38,M,Surabaya,2024-05-11,23,postpaid,plus,20.0,50,34.04,68.1,196,45,8,9,0,1,1,22.0,3,Samsung,0.525,1
USR000167,+62812-1066-****,48,M,Makassar,2023-10-27,30,postpaid,family,40.0,150,160.52,107.0,198,0,10,2,1,0,10,16.4,6,Vivo,0.02,0
USR000168,+62813-1731-****,28,M,Jakarta,2026-03-21,1,prepaid,daily_5gb,1.3,5,3.05,61.0,4,48,13,0,0,0,4,20.6,0,Samsung,0.658,0
USR000169,+62812-3220-****,23,M,Jakarta,2024-04-27,24,prepaid,daily_5gb,1.3,5,4.98,99.6,150,50,15,7,0,1,6,22.3,1,Xiaomi,0.195,0
USR000170,+62812-4968-****,35,M,Palembang,2022-06-21,46,postpaid,starter,10.0,15,11.28,75.2,162,5,9,0,0,0,6,16.7,3,Oppo,0.034,0
USR000171,+62851-2340-****,40,M,Palembang,2026-03-14,1,postpaid,plus,20.0,50,46.89,93.8,245,9,12,6,0,0,6,37.8,2,Apple,0.151,0
USR000172,+62812-5645-****,24,F,Jakarta,2026-03-17,1,prepaid,daily_5gb,1.3,5,2.72,54.4,119,23,13,0,1,2,8,12.1,1,Samsung,0.26,1
USR000173,+62812-6953-****,34,F,Surabaya,2023-05-07,36,prepaid,daily_5gb,1.3,5,2.55,51.0,189,10,11,6,0,0,9,32.9,1,Samsung,0.057,0
USR000174,+62812-3741-****,38,M,Makassar,2023-09-30,31,prepaid,monthly_50gb,13.3,50,60.0,120.0,76,24,10,0,1,0,8,27.8,0,Samsung,0.173,0
USR000175,+62821-1240-****,40,F,Palembang,2024-02-23,26,prepaid,mini_1gb,0.7,1,0.93,92.9,106,33,10,1,1,0,7,20.8,4,Samsung,0.209,0
USR000176,+62822-8970-****,34,M,Surabaya,2022-03-04,50,prepaid,monthly_50gb,13.3,50,15.93,31.9,0,2,20,1,0,0,6,29.6,0,Xiaomi,0.078,0
USR000177,+62813-9316-****,36,F,Jakarta,2025-10-15,6,prepaid,monthly_50gb,13.3,50,26.65,53.3,170,0,12,13,2,0,6,15.1,2,Samsung,0.759,1
USR000178,+62813-3728-****,46,F,Medan,2024-09-14,19,postpaid,starter,10.0,15,9.81,65.4,48,0,20,0,0,0,3,21.0,3,Xiaomi,0.397,1
USR000179,+62822-7257-****,39,F,Palembang,2024-09-30,19,prepaid,monthly_20gb,6.7,20,15.71,78.6,165,34,14,1,0,2,8,26.4,3,Oppo,0.213,0
USR000180,+62813-2738-****,18,M,Jakarta,2022-06-29,46,prepaid,monthly_20gb,6.7,20,11.1,55.5,93,4,12,3,0,1,6,32.2,1,Xiaomi,0.046,0
USR000181,+62851-1786-****,42,F,Bandung,2025-12-14,4,postpaid,premium,60.0,300,204.14,68.0,62,28,15,10,0,0,4,9.7,3,Realme,0.611,1
USR000182,+62813-5185-****,25,M,Semarang,2022-11-03,42,prepaid,unlimited,20.0,100,21.25,21.3,186,8,12,6,0,0,9,23.4,3,Xiaomi,0.015,0
USR000183,+62822-8489-****,42,M,Jakarta,2023-11-08,30,prepaid,unlimited,20.0,100,43.88,43.9,79,45,12,1,0,0,1,32.5,2,Vivo,0.357,0
USR000184,+62853-5500-****,18,F,Bandung,2025-12-23,4,prepaid,mini_1gb,0.7,1,0.47,46.5,178,7,8,4,0,1,9,38.7,3,Samsung,0.06,0
USR000185,+62851-1018-****,38,F,Medan,2020-04-29,73,prepaid,monthly_20gb,6.7,20,3.62,18.1,153,5,5,0,0,0,8,45.2,1,Xiaomi,0.267,0
USR000186,+62812-6413-****,35,M,Jakarta,2026-03-09,1,prepaid,daily_5gb,1.3,5,2.47,49.3,23,2,14,1,1,0,5,29.3,1,Samsung,0.438,0
USR000187,+62813-9216-****,27,F,Jakarta,2024-05-29,23,postpaid,starter,10.0,15,12.79,85.3,244,8,8,3,0,1,4,36.9,0,Samsung,0.349,0
USR000188,+62813-4235-****,27,M,Surabaya,2024-10-06,19,prepaid,monthly_50gb,13.3,50,49.01,98.0,116,9,13,2,0,0,6,33.9,1,Infinix,0.18,0
USR000189,+62851-6092-****,47,M,Medan,2025-01-28,15,prepaid,monthly_20gb,6.7,20,17.01,85.1,72,51,5,12,0,0,4,17.3,3,Samsung,0.739,0
USR000190,+62851-6972-****,33,M,Bandung,2025-04-19,12,prepaid,monthly_50gb,13.3,50,41.37,82.7,209,19,7,1,1,1,7,30.7,1,Xiaomi,0.119,1
USR000191,+62812-2223-****,28,F,Jakarta,2025-06-29,10,prepaid,unlimited,20.0,100,24.91,24.9,181,7,10,3,0,1,7,22.7,2,Oppo,0.091,0
USR000192,+62822-8795-****,38,M,Surabaya,2025-08-28,8,postpaid,premium,60.0,300,255.84,85.3,258,75,11,2,1,1,8,36.5,2,Vivo,0.07,0
USR000193,+62821-8619-****,23,F,Jakarta,2022-05-05,48,prepaid,weekly_10gb,3.3,10,2.94,29.4,238,1,10,1,1,1,5,16.8,3,Xiaomi,0.099,0
USR000194,+62853-1867-****,18,F,Medan,2022-05-31,47,postpaid,plus,20.0,50,26.06,52.1,156,10,17,8,0,0,5,25.1,2,Oppo,0.045,0
USR000195,+62812-4645-****,30,M,Jakarta,2020-10-08,67,prepaid,daily_5gb,1.3,5,5.14,102.7,149,3,17,6,1,0,7,15.3,1,Samsung,0.094,0
USR000196,+62813-6724-****,18,M,Makassar,2023-06-26,34,postpaid,family,40.0,150,170.04,113.4,252,12,11,11,0,1,2,25.1,1,Realme,0.799,1
USR000197,+62813-6492-****,33,M,Jakarta,2024-11-14,17,prepaid,daily_5gb,1.3,5,2.47,49.3,103,7,10,12,0,2,6,21.8,1,Xiaomi,0.503,0
USR000198,+62822-3044-****,51,M,Jakarta,2022-07-17,46,prepaid,weekly_10gb,3.3,10,12.0,120.0,40,15,14,23,0,0,8,18.9,1,Oppo,0.299,0
USR000199,+62821-7856-****,18,F,Jakarta,2024-12-22,16,prepaid,daily_5gb,1.3,5,4.37,87.3,0,68,13,0,0,1,8,16.6,0,Oppo,0.403,1
USR000200,+62813-7606-****,34,F,Bandung,2022-10-06,43,prepaid,daily_5gb,1.3,5,2.04,40.7,106,2,9,8,0,1,5,25.8,0,Vivo,0.065,0
USR000201,+62853-8890-****,43,F,Jakarta,2026-03-26,1,prepaid,weekly_10gb,3.3,10,8.93,89.3,84,36,12,0,1,0,8,37.1,1,Oppo,0.135,0
USR000202,+62821-3486-****,20,F,Palembang,2025-03-03,14,prepaid,daily_5gb,1.3,5,3.29,65.7,79,6,11,6,0,1,9,31.5,3,Apple,0.033,0
USR000203,+62813-2093-****,27,F,Medan,2025-10-23,6,prepaid,monthly_20gb,6.7,20,4.06,20.3,210,3,15,1,0,0,7,34.4,3,Samsung,0.174,0
USR000204,+62851-8645-****,35,M,Surabaya,2025-08-14,8,prepaid,weekly_10gb,3.3,10,4.38,43.8,109,19,10,4,0,0,5,40.9,2,Apple,0.161,1
USR000205,+62813-1350-****,35,M,Medan,2025-12-12,4,prepaid,mini_1gb,0.7,1,0.2,19.8,0,2,16,0,0,0,10,18.9,1,Realme,0.321,0
USR000206,+62851-4185-****,22,F,Jakarta,2025-09-20,7,prepaid,daily_5gb,1.3,5,4.43,88.7,236,36,13,0,0,2,8,23.8,3,Oppo,0.137,0
USR000207,+62812-9677-****,38,M,Palembang,2024-02-19,26,prepaid,monthly_20gb,6.7,20,12.2,61.0,216,7,5,5,0,0,9,29.3,6,Samsung,0.043,0
USR000208,+62851-4673-****,39,M,Semarang,2024-06-10,22,prepaid,weekly_10gb,3.3,10,3.13,31.3,351,23,17,2,1,0,8,15.1,2,Oppo,0.165,0
USR000209,+62822-7720-****,39,F,Semarang,2025-11-30,5,prepaid,daily_5gb,1.3,5,5.0,100.0,218,65,13,0,1,1,7,33.5,0,Vivo,0.3,0
USR000210,+62821-2603-****,33,M,Bandung,2023-12-01,29,postpaid,starter,10.0,15,9.45,63.0,147,49,9,7,0,1,3,12.6,1,Xiaomi,0.446,0
USR000211,+62851-6491-****,30,M,Palembang,2020-07-25,70,postpaid,starter,10.0,15,14.45,96.3,43,15,14,3,0,0,8,19.7,3,Oppo,0.058,0
USR000212,+62822-5235-****,45,F,Medan,2024-05-11,23,prepaid,daily_5gb,1.3,5,1.67,33.5,145,44,13,23,0,1,5,14.1,1,Vivo,0.597,0
USR000213,+62821-5157-****,18,M,Semarang,2020-10-18,67,prepaid,daily_5gb,1.3,5,0.83,16.7,179,5,5,12,0,1,8,39.5,1,Samsung,0.33,0
USR000214,+62812-2468-****,29,F,Denpasar,2025-09-10,7,postpaid,plus,20.0,50,37.93,75.9,266,2,8,0,0,1,7,22.5,3,Infinix,0.074,0
USR000215,+62853-5651-****,39,M,Makassar,2023-11-20,29,prepaid,monthly_20gb,6.7,20,13.68,68.4,113,20,6,3,1,1,4,29.2,4,Samsung,0.657,1
USR000216,+62813-4935-****,28,M,Jakarta,2022-02-08,51,prepaid,unlimited,20.0,100,21.84,21.8,199,21,10,5,1,0,5,10.8,2,Apple,0.063,0
USR000217,+62853-5869-****,24,M,Bandung,2023-08-18,32,prepaid,mini_1gb,0.7,1,0.15,15.5,97,24,14,2,0,0,7,32.9,0,Samsung,0.544,1
USR000218,+62822-6579-****,54,F,Jakarta,2026-02-24,2,postpaid,plus,20.0,50,39.46,78.9,268,4,8,13,0,0,6,16.4,3,Samsung,0.504,0
USR000219,+62813-5601-****,36,M,Surabaya,2024-11-22,17,postpaid,starter,10.0,15,9.67,64.5,39,15,16,0,0,1,6,28.1,1,Infinix,0.076,0
USR000220,+62821-6057-****,35,F,Medan,2026-02-05,2,postpaid,family,40.0,150,64.29,42.9,155,0,6,5,0,0,4,19.5,2,Realme,0.575,1
USR000221,+62821-7475-****,34,F,Bandung,2023-12-07,29,postpaid,starter,10.0,15,9.57,63.8,159,8,14,5,0,1,5,34.8,2,Xiaomi,0.078,0
USR000222,+62813-2550-****,18,M,Jakarta,2020-12-23,65,prepaid,daily_5gb,1.3,5,3.96,79.3,200,14,9,0,2,0,7,15.7,0,Xiaomi,0.239,0
USR000223,+62812-8910-****,29,M,Semarang,2025-05-27,11,prepaid,weekly_10gb,3.3,10,5.28,52.8,69,12,16,0,0,0,6,11.2,3,Vivo,0.09,0
USR000224,+62822-8151-****,18,M,Bandung,2023-03-30,37,prepaid,weekly_10gb,3.3,10,4.05,40.5,91,5,20,0,0,0,6,24.5,2,Oppo,0.056,0
USR000225,+62822-4513-****,31,M,Semarang,2024-02-24,26,postpaid,starter,10.0,15,4.66,31.1,2,25,13,8,0,0,6,22.2,1,Samsung,0.264,0
USR000226,+62851-3510-****,34,F,Jakarta,2026-01-01,3,postpaid,premium,60.0,300,120.28,40.1,0,0,14,1,0,0,6,26.1,2,Xiaomi,0.259,0
USR000227,+62812-9212-****,23,M,Jakarta,2021-01-16,64,prepaid,weekly_10gb,3.3,10,6.69,66.9,137,8,15,3,0,1,9,36.8,0,Samsung,0.064,0
USR000228,+62812-6599-****,25,F,Jakarta,2025-10-25,6,prepaid,daily_5gb,1.3,5,3.77,75.4,143,10,8,4,0,1,3,50.9,1,Oppo,0.637,1
USR000229,+62822-7054-****,29,M,Jakarta,2026-02-22,2,prepaid,daily_5gb,1.3,5,2.15,42.9,154,6,12,7,0,2,8,26.5,1,Vivo,0.123,0
USR000230,+62822-4110-****,34,M,Denpasar,2025-05-12,11,prepaid,weekly_10gb,3.3,10,4.44,44.4,159,3,11,5,0,3,8,41.6,2,Vivo,0.183,0
USR000231,+62812-7643-****,22,M,Surabaya,2021-06-24,59,postpaid,plus,20.0,50,17.42,34.8,305,4,12,0,1,2,1,19.3,6,Vivo,0.34,0
USR000232,+62812-4232-****,20,M,Bandung,2025-08-18,8,postpaid,plus,20.0,50,30.33,60.7,230,24,11,6,0,1,4,26.7,0,Oppo,0.702,1
USR000233,+62853-1823-****,49,M,Jakarta,2024-09-29,19,postpaid,starter,10.0,15,9.28,61.9,169,24,10,2,0,1,5,32.8,2,Samsung,0.118,0
USR000234,+62822-7273-****,46,F,Medan,2024-02-27,26,postpaid,plus,20.0,50,26.53,53.1,189,40,11,1,1,0,7,29.2,4,Samsung,0.079,0
USR000235,+62812-2075-****,18,F,Medan,2026-03-04,1,prepaid,monthly_50gb,13.3,50,41.57,83.1,52,18,14,6,0,1,7,35.4,4,Apple,0.395,0
USR000236,+62822-9593-****,22,M,Bandung,2025-02-19,14,prepaid,monthly_50gb,13.3,50,36.99,74.0,288,31,14,0,0,0,2,17.1,1,Samsung,0.582,1
USR000237,+62851-7833-****,35,M,Jakarta,2025-04-03,13,postpaid,starter,10.0,15,9.76,65.1,198,25,12,4,0,0,3,25.8,1,Vivo,0.254,1
USR000238,+62821-3224-****,31,M,Bandung,2016-06-17,120,prepaid,weekly_10gb,3.3,10,7.76,77.6,200,4,13,0,0,0,6,28.1,2,Xiaomi,0.064,0
USR000239,+62812-1292-****,23,M,Makassar,2024-03-21,25,prepaid,monthly_20gb,6.7,20,16.6,83.0,208,27,14,2,0,1,10,24.4,2,Samsung,0.026,0
USR000240,+62813-8756-****,29,M,Makassar,2026-02-24,2,postpaid,plus,20.0,50,31.63,63.3,197,49,16,0,1,1,8,30.8,2,Samsung,0.133,0
USR000241,+62851-9128-****,27,F,Bandung,2021-03-07,62,prepaid,mini_1gb,0.7,1,0.91,91.5,140,22,17,4,0,2,6,16.3,2,Oppo,0.06,0
USR000242,+62821-8233-****,36,M,Jakarta,2024-07-24,21,prepaid,weekly_10gb,3.3,10,2.12,21.2,283,4,16,5,0,1,5,12.4,3,Oppo,0.149,0
USR000243,+62822-7597-****,32,M,Jakarta,2025-08-29,8,prepaid,daily_5gb,1.3,5,4.6,92.0,63,23,13,2,1,2,6,31.6,1,Oppo,0.166,0
USR000244,+62821-6411-****,30,F,Semarang,2026-03-11,1,prepaid,mini_1gb,0.7,1,0.75,75.0,82,9,12,0,0,0,8,38.2,2,Xiaomi,0.266,0
USR000245,+62813-6991-****,39,F,Jakarta,2024-06-19,22,prepaid,daily_5gb,1.3,5,3.36,67.2,285,5,13,0,0,0,5,16.6,2,Oppo,0.206,0
USR000246,+62851-3711-****,18,M,Jakarta,2024-08-16,20,prepaid,weekly_10gb,3.3,10,5.24,52.4,250,44,15,6,0,0,5,35.9,1,Samsung,0.128,0
USR000247,+62813-1109-****,44,F,Jakarta,2025-08-16,8,prepaid,monthly_20gb,6.7,20,24.0,120.0,198,1,15,5,1,1,2,36.2,2,Oppo,0.435,1
USR000248,+62822-7843-****,25,M,Jakarta,2024-12-18,16,prepaid,weekly_10gb,3.3,10,8.58,85.8,115,0,8,1,0,0,6,39.0,0,Xiaomi,0.187,0
USR000249,+62853-4262-****,31,M,Medan,2025-12-22,4,prepaid,monthly_50gb,13.3,50,30.3,60.6,60,28,15,9,0,1,6,19.2,2,Realme,0.282,1
USR000250,+62822-9111-****,21,M,Jakarta,2023-04-15,37,prepaid,monthly_50gb,13.3,50,20.3,40.6,122,2,8,1,0,0,8,22.3,2,Apple,0.021,0
USR000251,+62853-2936-****,44,M,Surabaya,2025-01-24,15,postpaid,starter,10.0,15,10.49,69.9,146,2,12,0,0,0,7,38.6,2,Oppo,0.087,0
USR000252,+62853-4185-****,30,M,Jakarta,2022-06-01,47,prepaid,monthly_20gb,6.7,20,20.21,101.0,355,73,21,8,0,0,2,15.9,1,Xiaomi,0.434,0
USR000253,+62813-8593-****,45,M,Denpasar,2025-12-22,4,prepaid,mini_1gb,0.7,1,0.27,27.2,121,11,13,1,2,0,4,35.9,3,Apple,0.813,0
USR000254,+62812-3511-****,38,M,Jakarta,2025-09-29,7,postpaid,plus,20.0,50,21.29,42.6,80,7,10,0,0,1,9,36.6,0,Realme,0.038,0
USR000255,+62821-7791-****,18,F,Denpasar,2025-01-01,16,prepaid,monthly_50gb,13.3,50,42.22,84.4,88,5,8,5,0,0,3,31.9,4,Samsung,0.425,1
USR000256,+62813-9333-****,34,M,Denpasar,2025-11-02,5,postpaid,plus,20.0,50,42.08,84.2,114,10,14,5,0,0,7,14.6,3,Xiaomi,0.148,0
USR000257,+62853-5023-****,38,M,Semarang,2023-03-22,37,prepaid,daily_5gb,1.3,5,2.8,56.1,229,20,11,2,0,0,6,22.8,4,Samsung,0.096,0
USR000258,+62812-9529-****,18,F,Makassar,2026-03-28,1,prepaid,daily_5gb,1.3,5,5.25,105.0,208,36,16,2,0,0,7,17.1,0,Realme,0.184,0
USR000259,+62821-6938-****,40,M,Medan,2025-05-15,11,prepaid,monthly_20gb,6.7,20,15.81,79.1,23,36,7,1,0,0,4,40.5,0,Samsung,0.719,0
USR000260,+62821-5784-****,39,M,Palembang,2025-04-21,12,prepaid,mini_1gb,0.7,1,0.44,43.8,208,0,9,3,3,1,9,26.7,0,Realme,0.547,1
USR000261,+62822-1909-****,31,F,Bandung,2025-01-14,15,prepaid,weekly_10gb,3.3,10,2.87,28.7,166,5,19,5,1,0,6,25.0,1,Oppo,0.129,0
USR000262,+62853-4036-****,18,F,Medan,2023-08-26,32,prepaid,daily_5gb,1.3,5,3.27,65.4,119,13,14,5,0,0,10,27.2,0,Oppo,0.076,0
USR000263,+62851-4239-****,19,F,Jakarta,2016-06-09,120,prepaid,daily_5gb,1.3,5,4.35,87.1,138,21,14,0,0,0,3,18.3,1,Vivo,0.356,1
USR000264,+62853-5460-****,36,M,Semarang,2025-01-14,15,postpaid,starter,10.0,15,14.95,99.7,175,16,12,0,1,2,7,21.2,1,Xiaomi,0.239,0
USR000265,+62821-8378-****,45,M,Denpasar,2025-09-08,7,prepaid,monthly_20gb,6.7,20,15.91,79.5,0,7,13,2,0,1,9,8.2,1,Apple,0.142,0
USR000266,+62812-8986-****,34,F,Jakarta,2025-10-17,6,prepaid,weekly_10gb,3.3,10,6.47,64.7,205,5,18,2,0,0,8,18.6,1,Vivo,0.437,0
USR000267,+62851-8939-****,22,M,Jakarta,2025-12-14,4,prepaid,daily_5gb,1.3,5,2.82,56.5,12,31,11,1,0,0,4,36.8,5,Oppo,0.89,0
USR000268,+62813-5490-****,30,M,Surabaya,2024-10-27,18,postpaid,starter,10.0,15,12.05,80.3,338,40,14,8,1,0,5,33.6,1,Apple,0.119,0
USR000269,+62851-2832-****,18,F,Denpasar,2023-04-21,36,prepaid,daily_5gb,1.3,5,2.47,49.5,121,7,15,0,0,0,9,16.9,3,Samsung,0.14,0
USR000270,+62812-1976-****,18,F,Makassar,2026-03-13,1,prepaid,mini_1gb,0.7,1,0.74,74.2,50,76,8,2,0,0,6,8.4,1,Apple,0.309,0
USR000271,+62821-5332-****,30,F,Jakarta,2024-03-08,26,postpaid,premium,60.0,300,107.83,35.9,75,7,17,4,0,0,7,30.9,2,Xiaomi,0.139,0
USR000272,+62813-4960-****,18,M,Jakarta,2024-04-06,25,prepaid,weekly_10gb,3.3,10,7.18,71.8,138,23,12,1,0,0,8,28.0,1,Xiaomi,0.171,0
USR000273,+62851-2298-****,22,F,Semarang,2025-09-25,7,prepaid,monthly_20gb,6.7,20,15.65,78.3,51,26,8,3,0,1,6,18.4,1,Samsung,0.076,0
USR000274,+62813-5311-****,30,M,Denpasar,2024-01-18,27,prepaid,daily_5gb,1.3,5,2.2,43.9,102,20,12,0,0,2,3,26.8,2,Samsung,0.448,0
USR000275,+62812-3338-****,18,M,Jakarta,2022-05-30,47,prepaid,daily_5gb,1.3,5,2.13,42.6,133,19,11,5,0,0,6,42.2,0,Apple,0.066,0
USR000276,+62822-4218-****,44,F,Bandung,2026-03-17,1,prepaid,mini_1gb,0.7,1,0.58,58.1,158,11,15,8,0,1,7,24.7,0,Oppo,0.477,0
USR000277,+62813-5659-****,18,F,Surabaya,2025-06-02,11,prepaid,monthly_20gb,6.7,20,11.25,56.2,245,8,16,10,0,0,10,45.9,0,Apple,0.059,0
USR000278,+62813-2184-****,28,F,Jakarta,2023-01-15,40,prepaid,unlimited,20.0,100,70.28,70.3,184,3,9,4,0,2,8,29.8,2,Xiaomi,0.06,0
USR000279,+62812-1415-****,26,M,Denpasar,2024-12-15,16,prepaid,daily_5gb,1.3,5,2.45,49.1,279,30,10,5,2,1,7,22.6,1,Apple,0.639,1
USR000280,+62822-4082-****,25,M,Surabaya,2026-03-07,1,postpaid,plus,20.0,50,47.07,94.1,206,24,19,5,0,1,5,25.3,4,Vivo,0.089,0
USR000281,+62812-5299-****,26,F,Jakarta,2024-06-03,23,prepaid,monthly_20gb,6.7,20,16.88,84.4,92,5,18,4,0,0,3,34.5,2,Samsung,0.642,0
USR000282,+62812-4285-****,33,M,Jakarta,2025-08-15,8,prepaid,daily_5gb,1.3,5,3.42,68.5,96,49,15,1,2,0,9,20.3,3,Samsung,0.264,0
USR000283,+62821-2728-****,21,M,Jakarta,2026-03-14,1,prepaid,weekly_10gb,3.3,10,5.6,56.0,225,73,4,1,1,0,7,44.8,1,Apple,0.234,0
USR000284,+62822-3210-****,31,F,Jakarta,2023-09-28,31,prepaid,monthly_20gb,6.7,20,12.62,63.1,65,22,16,7,0,0,4,32.5,2,Realme,0.503,1
USR000285,+62822-2501-****,22,F,Semarang,2025-08-14,8,prepaid,monthly_20gb,6.7,20,12.8,64.0,196,54,14,5,0,0,3,11.6,0,Samsung,0.66,1
USR000286,+62813-3383-****,25,M,Bandung,2026-01-24,3,postpaid,plus,20.0,50,9.02,18.0,179,1,11,0,0,1,5,41.9,2,Realme,0.296,0
USR000287,+62821-1187-****,39,F,Bandung,2024-02-11,26,postpaid,starter,10.0,15,18.0,120.0,74,0,7,8,1,0,2,27.4,2,Samsung,0.376,0
USR000288,+62821-9493-****,43,M,Surabaya,2023-10-21,30,postpaid,plus,20.0,50,51.23,102.5,69,7,10,2,1,0,8,20.2,1,Realme,0.098,0
USR000289,+62812-2892-****,52,M,Jakarta,2024-06-12,22,prepaid,monthly_50gb,13.3,50,32.54,65.1,115,38,14,1,1,1,6,25.4,2,Xiaomi,0.078,0
USR000290,+62851-4967-****,33,M,Surabaya,2023-09-24,31,prepaid,weekly_10gb,3.3,10,8.68,86.8,206,1,8,1,1,0,3,40.9,3,Samsung,0.607,1
USR000291,+62853-8388-****,19,F,Bandung,2024-08-20,20,postpaid,plus,20.0,50,41.82,83.6,213,10,10,4,0,0,7,22.2,4,Oppo,0.055,0
USR000292,+62821-3102-****,18,M,Surabaya,2026-02-06,2,prepaid,weekly_10gb,3.3,10,5.64,56.4,129,26,11,3,0,1,10,27.1,4,Oppo,0.082,0
USR000293,+62851-1444-****,27,M,Palembang,2024-10-31,18,prepaid,mini_1gb,0.7,1,0.97,97.1,89,2,11,6,0,0,7,19.0,3,Samsung,0.197,1
USR000294,+62851-7553-****,51,M,Jakarta,2019-06-17,83,prepaid,unlimited,20.0,100,85.95,86.0,200,8,8,5,1,3,9,29.8,3,Samsung,0.042,0
USR000295,+62813-4970-****,21,F,Bandung,2021-04-10,61,postpaid,family,40.0,150,113.29,75.5,223,4,9,1,0,2,9,30.1,2,Oppo,0.015,0
USR000296,+62822-6353-****,23,F,Semarang,2025-06-24,10,prepaid,unlimited,20.0,100,39.51,39.5,133,1,16,5,0,1,5,30.4,1,Vivo,0.054,0
USR000297,+62813-2806-****,24,F,Surabaya,2025-11-12,5,prepaid,mini_1gb,0.7,1,0.35,35.0,199,1,13,7,2,0,8,26.5,0,Oppo,0.772,0
USR000298,+62851-5414-****,22,F,Jakarta,2026-01-07,3,prepaid,mini_1gb,0.7,1,0.62,62.2,227,10,10,3,0,1,8,4.2,2,Oppo,0.339,0
USR000299,+62813-2660-****,36,F,Bandung,2020-05-03,72,prepaid,daily_5gb,1.3,5,1.08,21.6,208,44,11,2,1,0,8,12.0,1,Oppo,0.045,0
USR000300,+62851-5692-****,52,F,Denpasar,2026-03-20,1,postpaid,family,40.0,150,43.56,29.0,48,13,12,18,0,0,7,34.7,1,Xiaomi,0.388,1
USR000301,+62853-7334-****,24,M,Makassar,2024-11-09,17,postpaid,plus,20.0,50,28.63,57.3,64,31,7,4,0,0,10,22.8,1,Xiaomi,0.057,0
USR000302,+62821-7976-****,29,M,Bandung,2026-02-25,2,prepaid,monthly_50gb,13.3,50,39.35,78.7,105,24,11,7,1,0,8,1.7,1,Xiaomi,0.326,0
USR000303,+62813-3800-****,20,M,Medan,2018-05-20,96,prepaid,daily_5gb,1.3,5,3.95,79.1,117,0,9,23,0,0,8,12.6,0,Samsung,0.155,0
USR000304,+62822-3329-****,43,M,Bandung,2025-11-15,5,postpaid,plus,20.0,50,17.76,35.5,136,21,9,0,0,0,8,30.3,0,Xiaomi,0.121,0
USR000305,+62813-2649-****,35,F,Jakarta,2025-06-10,10,postpaid,starter,10.0,15,10.36,69.1,179,28,11,1,0,0,7,23.6,2,Samsung,0.064,1
USR000306,+62812-8011-****,31,M,Medan,2024-07-23,21,postpaid,premium,60.0,300,168.14,56.0,48,39,13,0,0,1,10,12.8,3,Samsung,0.069,0
USR000307,+62853-6067-****,35,M,Jakarta,2023-11-11,30,postpaid,family,40.0,150,59.01,39.3,122,46,11,7,0,0,7,28.4,3,Oppo,0.116,0
USR000308,+62822-9084-****,26,M,Surabaya,2025-01-31,15,prepaid,daily_5gb,1.3,5,2.64,52.7,156,10,10,6,1,0,6,15.2,1,Apple,0.21,1
USR000309,+62822-1255-****,29,M,Bandung,2025-08-16,8,prepaid,daily_5gb,1.3,5,1.68,33.6,234,17,8,0,0,1,3,31.2,0,Oppo,0.547,0
