user_id,phone,age,gender,city,registration_date,tenure_months,plan_type,plan_name,monthly_spend_usd,data_quota_gb,data_usage_gb,data_usage_pct,voice_minutes,sms_sent,app_logins_last_30d,days_since_last_topup,complaints_last_90d,support_tickets,nps_score,avg_speed_mbps,dropped_calls_last_30d,device_brand,churn_probability,churned,usage_ratio,engagement_score,is_prepaid,predicted_churn_prob,risk_tier
USR000118,+62851-1136-****,46,F,Semarang,2022-11-06,42,prepaid,weekly_10gb,3.3,10,6.71,67.1,141,16,9,0,1,0,8,30.6,2,Samsung,0.163,0,0.6643564356435644,0.3,1,0.16535823,Low
USR000119,+62813-9690-****,33,M,Palembang,2022-09-29,43,prepaid,monthly_50gb,13.3,50,60.0,120.0,118,18,8,0,0,0,10,26.1,1,Samsung,0.148,0,1.1976047904191616,0.26666666666666666,1,0.059016764,Low
USR000120,+62851-1238-****,35,F,Jakarta,2025-08-15,8,postpaid,starter,10.0,15,6.44,43.0,84,8,15,21,0,2,5,39.9,1,Xiaomi,0.329,0,0.4264900662251656,0.5,0,0.3224339,Medium
USR000121,+62853-5434-****,31,F,Surabaya,2024-11-12,17,prepaid,mini_1gb,0.7,1,1.13,113.3,209,29,13,5,0,1,9,31.4,5,Samsung,0.144,0,1.0272727272727271,0.43333333333333335,1,0.025984956,Low
USR000122,+62821-6626-****,23,M,Makassar,2025-10-29,5,prepaid,mini_1gb,0.7,1,0.63,63.4,127,15,22,5,0,0,8,22.1,3,Oppo,0.502,1,0.5727272727272726,0.7333333333333333,1,0.6956985,Medium
USR000123,+62851-1990-****,40,F,Jakarta,2024-03-03,26,postpaid,plus,20.0,50,48.44,96.9,171,1,15,7,1,0,10,29.1,2,Samsung,0.051,0,0.9668662674650698,0.5,0,0.03223992,Low
USR000124,+62821-3725-****,46,F,Bandung,2025-08-25,8,prepaid,weekly_10gb,3.3,10,5.61,56.1,85,17,8,9,1,1,10,14.6,3,Xiaomi,0.135,0,0.5554455445544555,0.26666666666666666,1,0.13925692,Low
USR000125,+62853-9092-****,18,M,Jakarta,2025-11-19,5,prepaid,weekly_10gb,3.3,10,9.26,92.6,217,33,8,6,0,0,4,28.5,0,Xiaomi,0.368,1,0.9168316831683169,0.26666666666666666,1,0.46592832,Medium
USR000126,+62822-7047-****,27,F,Jakarta,2016-05-24,120,postpaid,starter,10.0,15,12.17,81.1,210,39,7,2,1,0,8,13.0,0,Vivo,0.121,0,0.8059602649006623,0.23333333333333334,0,0.05557636,Low
USR000127,+62853-8031-****,35,F,Medan,2024-07-11,21,prepaid,weekly_10gb,3.3,10,9.23,92.3,291,9,9,13,1,0,6,31.3,1,Oppo,0.63,0,0.9138613861386139,0.3,1,0.29120812,Low
USR000128,+62853-9135-****,34,M,Medan,2026-03-14,1,prepaid,weekly_10gb,3.3,10,8.13,81.3,210,10,9,4,0,1,8,23.2,6,Apple,0.174,0,0.8049504950495051,0.3,1,0.15459552,Low
USR000129,+62822-4856-****,27,M,Surabaya,2024-06-24,22,postpaid,family,40.0,150,91.84,61.2,176,4,10,29,0,1,8,24.7,1,Oppo,0.468,1,0.611858760826116,0.3333333333333333,0,0.72941715,High
USR000130,+62851-6457-****,25,M,Jakarta,2025-09-21,7,prepaid,mini_1gb,0.7,1,0.61,60.6,129,72,11,8,0,0,6,20.1,1,Xiaomi,0.196,1,0.5545454545454545,0.36666666666666664,1,0.59076554,Medium
USR000131,+62812-4103-****,31,M,Bandung,2026-01-16,3,prepaid,weekly_10gb,3.3,10,4.38,43.8,56,19,9,0,0,0,7,13.1,5,Xiaomi,0.1,0,0.43366336633663366,0.3,1,0.32252026,Medium
USR000132,+62851-6570-****,18,F,Bandung,2024-03-08,25,prepaid,mini_1gb,0.7,1,1.15,114.7,125,23,11,11,1,0,7,25.9,5,Samsung,0.738,0,1.0454545454545452,0.36666666666666664,1,0.26179603,Low
USR000133,+62812-3979-****,18,F,Bandung,2024-10-01,19,prepaid,daily_5gb,1.3,5,2.93,58.6,94,55,17,6,0,0,8,26.4,4,Samsung,0.1,0,0.5745098039215687,0.5666666666666667,1,0.23521173,Low
USR000134,+62812-3761-****,18,M,Jakarta,2020-08-12,69,prepaid,weekly_10gb,3.3,10,7.12,71.2,209,19,15,6,1,1,8,36.3,0,Xiaomi,0.175,0,0.704950495049505,0.5,1,0.04151369,Low
USR000135,+62851-4924-****,25,M,Bandung,2022-10-05,43,prepaid,daily_5gb,1.3,5,3.25,65.0,146,5,7,1,0,0,6,20.5,1,Vivo,0.223,0,0.6372549019607844,0.23333333333333334,1,0.08204776,Low
USR000136,+62812-4176-****,30,M,Jakarta,2024-11-27,17,prepaid,monthly_20gb,6.7,20,16.34,81.7,93,0,18,4,0,0,4,28.3,1,Realme,0.579,1,0.8129353233830845,0.6,1,0.54610753,Medium
USR000137,+62813-4354-****,21,M,Surabaya,2025-06-13,10,prepaid,monthly_20gb,6.7,20,6.6,33.0,201,1,6,4,0,1,6,8.5,4,Apple,0.311,0,0.32835820895522383,0.2,1,0.13457704,Low
USR000138,+62812-3672-****,30,F,Jakarta,2022-07-04,46,prepaid,daily_5gb,1.3,5,5.1,102.0,85,7,7,6,1,2,9,14.7,2,Vivo,0.056,0,1.0,0.23333333333333334,1,0.038837545,Low
USR000139,+62822-5006-****,44,F,Denpasar,2024-08-07,20,prepaid,monthly_20gb,6.7,20,8.77,43.8,132,7,15,4,0,0,8,26.5,1,Xiaomi,0.167,0,0.43631840796019894,0.5,1,0.32860112,Medium
USR000140,+62853-4758-****,38,F,Jakarta,2023-03-25,37,prepaid,mini_1gb,0.7,1,0.85,84.8,94,3,7,3,0,1,8,29.2,2,Apple,0.077,0,0.7727272727272726,0.23333333333333334,1,0.14237021,Low
USR000141,+62812-6368-****,21,M,Surabaya,2022-08-30,44,prepaid,daily_5gb,1.3,5,2.45,49.1,246,34,11,1,1,2,6,24.7,1,Xiaomi,0.09,0,0.48039215686274517,0.36666666666666664,1,0.14279787,Low
USR000142,+62822-5524-****,27,M,Bandung,2026-02-28,1,prepaid,monthly_20gb,6.7,20,15.75,78.7,52,22,19,1,0,2,8,27.1,2,Oppo,0.546,0,0.7835820895522387,0.6333333333333333,1,0.22190516,Low
USR000143,+62813-2447-****,18,M,Semarang,2025-10-31,5,prepaid,monthly_50gb,13.3,50,36.52,73.0,259,10,15,5,0,1,9,27.3,3,Apple,0.148,0,0.7289421157684631,0.5,1,0.107141964,Low
USR000144,+62821-1124-****,18,F,Jakarta,2025-09-12,7,postpaid,starter,10.0,15,10.29,68.6,270,8,19,7,0,1,5,41.5,1,Realme,0.277,1,0.681456953642384,0.6333333333333333,0,0.5546589,Medium
USR000145,+62812-7197-****,30,F,Semarang,2024-08-06,20,postpaid,plus,20.0,50,0.0,0.0,202,23,10,0,0,0,8,24.6,3,Samsung,0.302,1,0.0,0.3333333333333333,0,0.7568858,High
USR000146,+62851-1089-****,32,M,Jakarta,2026-03-10,1,prepaid,monthly_20gb,6.7,20,10.4,52.0,142,17,12,6,0,1,6,18.7,3,Samsung,0.319,0,0.5174129353233831,0.4,1,0.2825185,Low
USR000147,+62853-1044-****,18,M,Jakarta,2022-03-28,49,prepaid,monthly_20gb,6.7,20,17.29,86.4,140,23,12,1,0,1,10,16.6,1,Samsung,0.116,0,0.8601990049751242,0.4,1,0.12276947,Low
USR000148,+62813-7337-****,22,F,Jakarta,2021-10-20,54,prepaid,daily_5gb,1.3,5,4.01,80.2,112,5,11,6,0,1,4,33.9,2,Xiaomi,0.574,1,0.7862745098039216,0.36666666666666664,1,0.33080217,Medium
USR000149,+62821-7636-****,32,F,Jakarta,2025-09-24,7,prepaid,mini_1gb,0.7,1,1.18,117.6,167,14,9,3,0,1,5,29.6,1,Oppo,0.398,1,1.0727272727272725,0.3,1,0.3860138,Medium
USR000150,+62813-7155-****,43,F,Bandung,2024-08-25,20,prepaid,weekly_10gb,3.3,10,3.55,35.5,223,5,14,4,1,0,5,27.8,1,Vivo,0.143,0,0.35148514851485146,0.4666666666666667,1,0.1263074,Low
USR000151,+62853-7135-****,43,F,Surabaya,2024-02-29,26,prepaid,monthly_20gb,6.7,20,15.39,77.0,333,32,11,4,0,0,6,32.2,1,Vivo,0.078,0,0.7656716417910447,0.36666666666666664,1,0.16184868,Low
USR000152,+62812-7638-****,22,F,Medan,2023-03-30,37,prepaid,monthly_20gb,6.7,20,18.18,90.9,179,7,9,5,0,0,7,16.0,2,Samsung,0.215,1,0.9044776119402984,0.3,1,0.21058935,Low
USR000153,+62821-5078-****,24,M,Semarang,2026-01-03,3,prepaid,mini_1gb,0.7,1,0.72,72.2,76,5,13,0,0,0,9,9.4,1,Oppo,0.426,1,0.6545454545454544,0.43333333333333335,1,0.73248154,High
USR000154,+62853-2499-****,46,F,Denpasar,2022-12-22,40,prepaid,daily_5gb,1.3,5,0.14,2.8,84,22,14,0,0,0,3,42.3,5,Samsung,0.604,1,0.027450980392156866,0.4666666666666667,1,0.21624787,Low
USR000155,+62822-4957-****,46,M,Jakarta,2024-11-16,17,prepaid,daily_5gb,1.3,5,3.2,64.0,65,29,5,1,1,0,5,40.7,1,Infinix,0.103,0,0.627450980392157,0.16666666666666666,1,0.17782536,Low
USR000156,+62813-1920-****,45,M,Jakarta,2024-09-10,19,prepaid,daily_5gb,1.3,5,1.57,31.4,120,29,14,5,0,1,6,31.8,1,Xiaomi,0.217,0,0.307843137254902,0.4666666666666667,1,0.20642011,Low
USR000157,+62851-7106-****,23,M,Jakarta,2026-02-04,2,prepaid,mini_1gb,0.7,1,0.63,63.4,174,0,13,3,0,0,6,40.8,1,Samsung,0.24,0,0.5727272727272726,0.43333333333333335,1,0.21964182,Low
USR000158,+62812-4715-****,23,F,Jakarta,2023-12-15,28,prepaid,daily_5gb,1.3,5,2.62,52.4,140,2,7,1,0,1,6,22.3,4,Xiaomi,0.202,0,0.5137254901960785,0.23333333333333334,1,0.2304117,Low
USR000159,+62821-1421-****,54,F,Makassar,2020-10-18,67,postpaid,starter,10.0,15,8.23,54.9,194,0,11,4,1,0,5,18.3,2,Samsung,0.066,0,0.5450331125827815,0.36666666666666664,0,0.06646858,Low
USR000160,+62821-6506-****,29,M,Jakarta,2026-03-07,1,prepaid,daily_5gb,1.3,5,1.55,30.9,145,11,16,2,0,0,8,30.0,2,Oppo,0.387,0,0.303921568627451,0.5333333333333333,1,0.17754652,Low
USR000161,+62812-5056-****,23,F,Surabaya,2020-04-08,73,prepaid,monthly_50gb,13.3,50,42.67,85.3,83,12,12,26,0,0,5,31.1,3,Xiaomi,0.381,0,0.8516966067864271,0.4,1,0.17096823,Low
USR000162,+62813-3031-****,31,M,Bandung,2025-06-26,10,postpaid,premium,60.0,300,188.93,63.0,175,3,11,0,0,1,7,22.0,1,Oppo,0.041,0,0.6295568143952016,0.36666666666666664,0,0.11380722,Low
USR000163,+62821-7219-****,32,F,Jakarta,2025-12-03,4,prepaid,mini_1gb,0.7,1,0.77,77.3,49,17,7,7,0,1,8,20.4,5,Xiaomi,0.436,1,0.7,0.23333333333333334,1,0.4262816,Medium
USR000164,+62821-6014-****,41,M,Bandung,2025-12-13,4,postpaid,premium,60.0,300,125.91,42.0,174,12,14,4,0,1,8,30.1,1,Oppo,0.445,1,0.419560146617794,0.4666666666666667,0,0.45002693,Medium
USR000165,+62853-3296-****,46,M,Surabaya,2024-08-04,20,prepaid,daily_5gb,1.3,5,5.57,111.4,246,16,9,4,1,1,5,21.0,2,Oppo,0.173,1,1.0921568627450982,0.3,1,0.53765523,Medium
USR000166,+62813-9536-****,38,M,Surabaya,2024-05-06,23,postpaid,plus,20.0,50,34.04,68.1,196,45,8,9,0,1,1,22.0,3,Samsung,0.596,1,0.679441117764471,0.26666666666666666,0,0.5396523,Medium
USR000167,+62812-1066-****,48,M,Makassar,2023-10-22,30,postpaid,family,40.0,150,160.52,107.0,198,0,10,2,1,0,10,16.4,6,Vivo,0.042,0,1.0694203864090608,0.3333333333333333,0,0.091510005,Low
USR000168,+62813-1731-****,28,M,Jakarta,2026-03-16,1,prepaid,daily_5gb,1.3,5,3.05,61.0,4,48,13,0,0,0,4,20.6,0,Samsung,0.564,0,0.5980392156862745,0.43333333333333335,1,0.6754935,Medium
USR000169,+62812-3220-****,23,M,Jakarta,2024-04-22,24,prepaid,daily_5gb,1.3,5,4.98,99.6,150,50,15,7,0,1,6,22.3,1,Xiaomi,0.285,0,0.9764705882352943,0.5,1,0.25338763,Low
USR000170,+62812-4968-****,35,M,Palembang,2022-06-16,46,postpaid,starter,10.0,15,11.28,75.2,162,5,9,0,0,0,6,16.7,3,Oppo,0.078,0,0.7470198675496689,0.3,0,0.11557135,Low
USR000171,+62851-2340-****,40,M,Palembang,2026-03-09,1,postpaid,plus,20.0,50,46.89,93.8,245,9,12,6,0,0,6,37.8,2,Apple,0.216,0,0.9359281437125748,0.4,0,0.25317067,Low
USR000172,+62812-5645-****,24,F,Jakarta,2026-03-12,1,prepaid,daily_5gb,1.3,5,2.72,54.4,119,23,13,0,1,2,8,12.1,1,Samsung,0.324,1,0.5333333333333334,0.43333333333333335,1,0.50108814,Medium
USR000173,+62812-6953-****,34,F,Surabaya,2023-05-02,36,prepaid,daily_5gb,1.3,5,2.55,51.0,189,10,11,6,0,0,9,32.9,1,Samsung,0.112,0,0.5,0.36666666666666664,1,0.07966599,Low
USR000174,+62812-3741-****,38,M,Makassar,2023-09-25,31,prepaid,monthly_50gb,13.3,50,60.0,120.0,76,24,10,0,1,0,8,27.8,0,Samsung,0.25,0,1.1976047904191616,0.3333333333333333,1,0.1937083,Low
USR000175,+62821-1240-****,40,F,Palembang,2024-02-18,26,prepaid,mini_1gb,0.7,1,0.93,92.9,106,33,10,1,1,0,7,20.8,4,Samsung,0.308,0,0.8454545454545455,0.3333333333333333,1,0.1641519,Low
USR000176,+62822-8970-****,34,M,Surabaya,2022-02-27,50,prepaid,monthly_50gb,13.3,50,15.93,31.9,0,2,20,1,0,0,6,29.6,0,Xiaomi,0.127,1,0.3179640718562874,0.6666666666666666,1,0.24698159,Low
USR000177,+62813-9316-****,36,F,Jakarta,2025-10-10,6,prepaid,monthly_50gb,13.3,50,26.65,53.3,170,0,12,13,2,0,6,15.1,2,Samsung,0.643,0,0.5319361277445109,0.4,1,0.23991783,Low
USR000178,+62813-3728-****,46,F,Medan,2024-09-09,19,postpaid,starter,10.0,15,9.81,65.4,48,0,20,0,0,0,3,21.0,3,Xiaomi,0.441,1,0.6496688741721854,0.6666666666666666,0,0.6913789,Medium
USR000179,+62822-7257-****,39,F,Palembang,2024-09-25,19,prepaid,monthly_20gb,6.7,20,15.71,78.6,165,34,14,1,0,2,8,26.4,3,Oppo,0.313,0,0.781592039800995,0.4666666666666667,1,0.30602026,Medium
USR000180,+62813-2738-****,18,M,Jakarta,2022-06-24,46,prepaid,monthly_20gb,6.7,20,11.1,55.5,93,4,12,3,0,1,6,32.2,1,Xiaomi,0.087,0,0.5522388059701492,0.4,1,0.15414977,Low
USR000181,+62851-1786-****,42,F,Bandung,2025-12-09,4,postpaid,premium,60.0,300,204.14,68.0,62,28,15,10,0,0,4,9.7,3,Realme,0.57,1,0.6802399200266577,0.5,0,0.30714938,Medium
USR000182,+62813-5185-****,25,M,Semarang,2022-10-29,42,prepaid,unlimited,20.0,100,21.25,21.3,186,8,12,6,0,0,9,23.4,3,Xiaomi,0.04,0,0.2122877122877123,0.4,1,0.101567015,Low
USR000183,+62822-8489-****,42,M,Jakarta,2023-11-03,30,prepaid,unlimited,20.0,100,43.88,43.9,79,45,12,1,0,0,1,32.5,2,Vivo,0.329,0,0.43836163836163844,0.4,1,0.41496924,Medium
USR000184,+62853-5500-****,18,F,Bandung,2025-12-18,4,prepaid,mini_1gb,0.7,1,0.47,46.5,178,7,8,4,0,1,9,38.7,3,Samsung,0.095,0,0.4272727272727272,0.26666666666666666,1,0.07165317,Low
USR000185,+62851-1018-****,38,F,Medan,2020-04-24,73,prepaid,monthly_20gb,6.7,20,3.62,18.1,153,5,5,0,0,0,8,45.2,1,Xiaomi,0.395,0,0.18009950248756218,0.16666666666666666,1,0.14196092,Low
USR000186,+62812-6413-****,35,M,Jakarta,2026-03-04,1,prepaid,daily_5gb,1.3,5,2.47,49.3,23,2,14,1,1,0,5,29.3,1,Samsung,0.492,0,0.48431372549019613,0.4666666666666667,1,0.2275041,Low
USR000187,+62813-9216-****,27,F,Jakarta,2024-05-24,23,postpaid,starter,10.0,15,12.79,85.3,244,8,8,3,0,1,4,36.9,0,Samsung,0.38,0,0.8470198675496688,0.26666666666666666,0,0.17536563,Low
USR000188,+62813-4235-****,27,M,Surabaya,2024-10-01,19,prepaid,monthly_50gb,13.3,50,49.01,98.0,116,9,13,2,0,0,6,33.9,1,Infinix,0.262,0,0.9782435129740519,0.43333333333333335,1,0.26040807,Low
USR000189,+62851-6092-****,47,M,Medan,2025-01-23,15,prepaid,monthly_20gb,6.7,20,17.01,85.1,72,51,5,12,0,0,4,17.3,3,Samsung,0.613,0,0.8462686567164179,0.16666666666666666,1,0.15729752,Low
USR000190,+62851-6972-****,33,M,Bandung,2025-04-14,12,prepaid,monthly_50gb,13.3,50,41.37,82.7,209,19,7,1,1,1,7,30.7,1,Xiaomi,0.165,1,0.8257485029940119,0.23333333333333334,1,0.3202182,Medium
USR000191,+62812-2223-****,28,F,Jakarta,2025-06-24,10,prepaid,unlimited,20.0,100,24.91,24.9,181,7,10,3,0,1,7,22.7,2,Oppo,0.12,0,0.24885114885114887,0.3333333333333333,1,0.20040418,Low
USR000192,+62822-8795-****,38,M,Surabaya,2025-08-23,8,postpaid,premium,60.0,300,255.84,85.3,258,75,11,2,1,1,8,36.5,2,Vivo,0.112,0,0.8525158280573142,0.36666666666666664,0,0.40459532,Medium
USR000193,+62821-8619-****,23,F,Jakarta,2022-04-30,48,prepaid,weekly_10gb,3.3,10,2.94,29.4,238,1,10,1,1,1,5,16.8,3,Xiaomi,0.206,0,0.29108910891089107,0.3333333333333333,1,0.07178274,Low
USR000194,+62853-1867-****,18,F,Medan,2022-05-26,47,postpaid,plus,20.0,50,26.06,52.1,156,10,17,8,0,0,5,25.1,2,Oppo,0.108,0,0.5201596806387225,0.5666666666666667,0,0.07894312,Low
USR000195,+62812-4645-****,30,M,Jakarta,2020-10-03,67,prepaid,daily_5gb,1.3,5,5.14,102.7,149,3,17,6,1,0,7,15.3,1,Samsung,0.196,0,1.007843137254902,0.5666666666666667,1,0.123926915,Low
USR000196,+62813-6724-****,18,M,Makassar,2023-06-21,34,postpaid,family,40.0,150,170.04,113.4,252,12,11,11,0,1,2,25.1,1,Realme,0.757,1,1.1328447701532312,0.36666666666666664,0,0.8752983,High
USR000197,+62813-6492-****,33,M,Jakarta,2024-11-09,17,prepaid,daily_5gb,1.3,5,2.47,49.3,103,7,10,12,0,2,6,21.8,1,Xiaomi,0.504,0,0.48431372549019613,0.3333333333333333,1,0.529998,Medium
USR000198,+62822-3044-****,51,M,Jakarta,2022-07-12,46,prepaid,weekly_10gb,3.3,10,12.0,120.0,40,15,14,23,0,0,8,18.9,1,Oppo,0.378,0,1.188118811881188,0.4666666666666667,1,0.11145686,Low
USR000199,+62821-7856-****,18,F,Jakarta,2024-12-17,16,prepaid,daily_5gb,1.3,5,4.37,87.3,0,68,13,0,0,1,8,16.6,0,Oppo,0.514,1,0.8568627450980393,0.43333333333333335,1,0.7275394,High
USR000200,+62813-7606-****,34,F,Bandung,2022-10-01,43,prepaid,daily_5gb,1.3,5,2.04,40.7,106,2,9,8,0,1,5,25.8,0,Vivo,0.13,0,0.4,0.3,1,0.15768631,Low
USR000201,+62853-8890-****,43,F,Jakarta,2026-03-21,1,prepaid,weekly_10gb,3.3,10,8.93,89.3,84,36,12,0,1,0,8,37.1,1,Oppo,0.152,0,0.8841584158415842,0.4,1,0.32521868,Medium
USR000202,+62821-3486-****,20,F,Palembang,2025-02-26,14,prepaid,daily_5gb,1.3,5,3.29,65.7,79,6,11,6,0,1,9,31.5,3,Apple,0.059,0,0.6450980392156863,0.36666666666666664,1,0.0984744,Low
USR000203,+62813-2093-****,27,F,Medan,2025-10-18,6,prepaid,monthly_20gb,6.7,20,4.06,20.3,210,3,15,1,0,0,7,34.4,3,Samsung,0.253,0,0.20199004975124374,0.5,1,0.15460384,Low
USR000204,+62851-8645-****,35,M,Surabaya,2025-08-09,8,prepaid,weekly_10gb,3.3,10,4.38,43.8,109,19,10,4,0,0,5,40.9,2,Apple,0.231,1,0.43366336633663366,0.3333333333333333,1,0.2970407,Low
USR000205,+62813-1350-****,35,M,Medan,2025-12-07,4,prepaid,mini_1gb,0.7,1,0.2,19.8,0,2,16,0,0,0,10,18.9,1,Realme,0.345,0,0.18181818181818182,0.5333333333333333,1,0.10965567,Low
USR000206,+62851-4185-****,22,F,Jakarta,2025-09-15,7,prepaid,daily_5gb,1.3,5,4.43,88.7,236,36,13,0,0,2,8,23.8,3,Oppo,0.193,0,0.8686274509803922,0.43333333333333335,1,0.20740028,Low
USR000207,+62812-9677-****,38,M,Palembang,2024-02-14,26,prepaid,monthly_20gb,6.7,20,12.2,61.0,216,7,5,5,0,0,9,29.3,6,Samsung,0.081,0,0.6069651741293531,0.16666666666666666,1,0.028291518,Low
USR000208,+62851-4673-****,39,M,Semarang,2024-06-05,22,prepaid,weekly_10gb,3.3,10,3.13,31.3,351,23,17,2,1,0,8,15.1,2,Oppo,0.238,0,0.3099009900990099,0.5666666666666667,1,0.16279472,Low
USR000209,+62822-7720-****,39,F,Semarang,2025-11-25,5,prepaid,daily_5gb,1.3,5,5.0,100.0,218,65,13,0,1,1,7,33.5,0,Vivo,0.38,0,0.9803921568627452,0.43333333333333335,1,0.1681761,Low
USR000210,+62821-2603-****,33,M,Bandung,2023-11-26,29,postpaid,starter,10.0,15,9.45,63.0,147,49,9,7,0,1,3,12.6,1,Xiaomi,0.501,0,0.6258278145695364,0.3,0,0.37463725,Medium
USR000211,+62851-6491-****,30,M,Palembang,2020-07-20,70,postpaid,starter,10.0,15,14.45,96.3,43,15,14,3,0,0,8,19.7,3,Oppo,0.144,0,0.956953642384106,0.4666666666666667,0,0.053808138,Low
USR000212,+62822-5235-****,45,F,Medan,2024-05-06,23,prepaid,daily_5gb,1.3,5,1.67,33.5,145,44,13,23,0,1,5,14.1,1,Vivo,0.617,0,0.32745098039215687,0.43333333333333335,1,0.26239634,Low
USR000213,+62821-5157-****,18,M,Semarang,2020-10-13,67,prepaid,daily_5gb,1.3,5,0.83,16.7,179,5,5,12,0,1,8,39.5,1,Samsung,0.298,0,0.1627450980392157,0.16666666666666666,1,0.15198174,Low
USR000214,+62812-2468-****,29,F,Denpasar,2025-09-05,7,postpaid,plus,20.0,50,37.93,75.9,266,2,8,0,0,1,7,22.5,3,Infinix,0.119,0,0.7570858283433134,0.26666666666666666,0,0.12017724,Low
USR000215,+62853-5651-****,39,M,Makassar,2023-11-15,29,prepaid,monthly_20gb,6.7,20,13.68,68.4,113,20,6,3,1,1,4,29.2,4,Samsung,0.687,1,0.6805970149253731,0.2,1,0.45833537,Medium
USR000216,+62813-4935-****,28,M,Jakarta,2022-02-03,51,prepaid,unlimited,20.0,100,21.84,21.8,199,21,10,5,1,0,5,10.8,2,Apple,0.127,0,0.2181818181818182,0.3333333333333333,1,0.07517604,Low
USR000217,+62853-5869-****,24,M,Bandung,2023-08-13,32,prepaid,mini_1gb,0.7,1,0.15,15.5,97,24,14,2,0,0,7,32.9,0,Samsung,0.618,1,0.13636363636363635,0.4666666666666667,1,0.78566766,High
USR000218,+62822-6579-****,54,F,Jakarta,2026-02-19,2,postpaid,plus,20.0,50,39.46,78.9,268,4,8,13,0,0,6,16.4,3,Samsung,0.505,0,0.7876247504990019,0.26666666666666666,0,0.5580428,Medium
USR000219,+62813-5601-****,36,M,Surabaya,2024-11-17,17,postpaid,starter,10.0,15,9.67,64.5,39,15,16,0,0,1,6,28.1,1,Infinix,0.123,0,0.6403973509933775,0.5333333333333333,0,0.28855532,Low
USR000220,+62821-6057-****,35,F,Medan,2026-01-31,2,postpaid,family,40.0,150,64.29,42.9,155,0,6,5,0,0,4,19.5,2,Realme,0.59,1,0.4283144570286476,0.2,0,0.4981116,Medium
USR000221,+62821-7475-****,34,F,Bandung,2023-12-02,29,postpaid,starter,10.0,15,9.57,63.8,159,8,14,5,0,1,5,34.8,2,Xiaomi,0.127,1,0.6337748344370862,0.4666666666666667,0,0.4454821,Medium
USR000222,+62813-2550-****,18,M,Jakarta,2020-12-18,65,prepaid,daily_5gb,1.3,5,3.96,79.3,200,14,9,0,2,0,7,15.7,0,Xiaomi,0.295,0,0.7764705882352941,0.3,1,0.28014246,Low
USR000223,+62812-8910-****,29,M,Semarang,2025-05-22,11,prepaid,weekly_10gb,3.3,10,5.28,52.8,69,12,16,0,0,0,6,11.2,3,Vivo,0.118,0,0.5227722772277228,0.5333333333333333,1,0.2544077,Low
USR000224,+62822-8151-****,18,M,Bandung,2023-03-25,37,prepaid,weekly_10gb,3.3,10,4.05,40.5,91,5,20,0,0,0,6,24.5,2,Oppo,0.111,0,0.400990099009901,0.6666666666666666,1,0.09731017,Low
USR000225,+62822-4513-****,31,M,Semarang,2024-02-19,26,postpaid,starter,10.0,15,4.66,31.1,2,25,13,8,0,0,6,22.2,1,Samsung,0.391,0,0.30860927152317885,0.43333333333333335,0,0.1773245,Low
USR000226,+62851-3510-****,34,F,Jakarta,2025-12-27,3,postpaid,premium,60.0,300,120.28,40.1,0,0,14,1,0,0,6,26.1,2,Xiaomi,0.323,0,0.40079973342219255,0.4666666666666667,0,0.19740984,Low
USR000227,+62812-9212-****,23,M,Jakarta,2021-01-11,64,prepaid,weekly_10gb,3.3,10,6.69,66.9,137,8,15,3,0,1,9,36.8,0,Samsung,0.199,1,0.6623762376237624,0.5,1,0.04487372,Low
USR000228,+62812-6599-****,25,F,Jakarta,2025-10-20,6,prepaid,daily_5gb,1.3,5,3.77,75.4,143,10,8,4,0,1,3,50.9,1,Oppo,0.664,1,0.7392156862745098,0.26666666666666666,1,0.58166486,Medium
USR000229,+62822-7054-****,29,M,Jakarta,2026-02-17,2,prepaid,daily_5gb,1.3,5,2.15,42.9,154,6,12,7,0,2,8,26.5,1,Vivo,0.136,0,0.4215686274509804,0.4,1,0.39311844,Medium
USR000230,+62822-4110-****,34,M,Denpasar,2025-05-07,11,prepaid,weekly_10gb,3.3,10,4.44,44.4,159,3,11,5,0,3,8,41.6,2,Vivo,0.266,0,0.43960396039603966,0.36666666666666664,1,0.10867964,Low
USR000231,+62812-7643-****,22,M,Surabaya,2021-06-19,59,postpaid,plus,20.0,50,17.42,34.8,305,4,12,0,1,2,1,19.3,6,Vivo,0.499,0,0.3477045908183633,0.4,0,0.11845669,Low
USR000232,+62812-4232-****,20,M,Bandung,2025-08-13,8,postpaid,plus,20.0,50,30.33,60.7,230,24,11,6,0,1,4,26.7,0,Oppo,0.787,1,0.6053892215568861,0.36666666666666664,0,0.4647937,Medium
USR000233,+62853-1823-****,49,M,Jakarta,2024-09-24,19,postpaid,starter,10.0,15,9.28,61.9,169,24,10,2,0,1,5,32.8,2,Samsung,0.203,0,0.614569536423841,0.3333333333333333,0,0.25517073,Low
USR000234,+62822-7273-****,46,F,Medan,2024-02-22,26,postpaid,plus,20.0,50,26.53,53.1,189,40,11,1,1,0,7,29.2,4,Samsung,0.128,0,0.5295409181636727,0.36666666666666664,0,0.082107276,Low
USR000235,+62812-2075-****,18,F,Medan,2026-02-27,1,prepaid,monthly_50gb,13.3,50,41.57,83.1,52,18,14,6,0,1,7,35.4,4,Apple,0.504,1,0.8297405189620758,0.4666666666666667,1,0.26685658,Low
